,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,access,bind,brk,chdir,chmod,clock_gettime,clone,close,connect,dup,dup2,epoll_create,epoll_ctl,epoll_wait,execve,exit,exit_group,fchmod,fchown32,fcntl64,fdatasync,flock,fork,fstat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,inotify_add_watch,inotify_rm_watch,ioctl,listen,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mprotect,mremap,msync,munmap,nanosleep,open,pipe,pipe2,poll,prctl,pread64,ptrace,pwrite64,read,readlink,recvfrom,recvmsg,rename,rmdir,sched_getparam,sched_getscheduler,sched_yield,sendmsg,sendto,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,stat64,statfs64,ugetrlimit,umask,uname,unlink,utimes,vfork,wait4,write,writev,Class
10166,0,32,896,306,231,306,199,0,45,10100,32,1590,323,42,0,3,17,598,0,10,0,5,112,4000,180,2,0,948,28,0,0,5000,0,6,0,0,0,0,0,0,831,0,132,0,612,1240,69,3670,528,0,0,2610,0,8,31,378,6,0,0,397,833,0,0,291,130,603,310,0,307,139,381,0,485,132000,0,709,0,27,0,0,0,6,0,1,0,36,349,0,1,42,490,0,328,0,608,1,0,0,1,33,0,0,0,1410,641,5
10167,0,32,6,6,31,3,140,0,7,8350,32,77,5,16,0,8,19,803,0,6,0,0,0,85,5,2,0,64,3,0,0,625,0,8,10,10,10,0,0,0,773,0,64,0,4,18,160,83,772,0,0,2300,1,32,13,194,5,0,0,264,559,0,0,155,6,64,10,0,1,151,98,0,0,769,0,2660,3,0,0,0,0,2,3,2,0,38,20,0,1,38,338,0,13,9,50,0,1,0,1,2,0,0,0,839,60,5
10168,1570,24,27,11,20,0,851,0,4,76300,21,484,7,16,9,1,7,8830,3,7,3,0,0,26,0,2,3,408,3,0,1,33500,2,24,0,0,0,0,3,0,4300,0,88,0,3,6,43,6160,4300,0,0,568,0,46,6,669,27,0,0,611,3810,0,0,129,40,398,14,0,18,107,12,0,0,247000,0,1370,0,2,0,0,0,3,0,363,0,10,3,0,25,31,109,0,8,0,682,3,3,2,5,8,2,0,5,5300,45,5
10169,0,43,6,18,481,42,332,0,11,7770,43,264,53,19,0,7,17,817,0,12,0,0,0,267,5,2,0,274,7,0,0,3700,0,34,10,10,10,0,0,0,551,0,83,0,82,122,173,427,536,0,0,1100,1,32,77,518,53,0,0,465,837,0,0,248,98,258,11,0,42,280,73,0,0,579,0,832,3,55,1,0,0,14,3,39,0,48,113,0,1,55,587,0,56,9,245,2,1,0,1,12,38,0,0,747,7650,5
10170,0,59,6,58,76,53,202,0,11,1960,59,362,62,6,0,8,16,174,0,28,0,2,14,720,35,2,0,268,2,0,0,1760,0,18,10,10,10,0,0,0,179,0,74,0,104,273,232,511,136,0,0,374,1,32,12,275,18,0,0,234,634,0,0,118,42,162,60,0,52,141,47,0,74,395,0,19,3,0,0,0,0,7,3,2,0,67,234,0,1,87,100,0,123,9,130,1,1,0,1,6,0,0,0,333,67,5
10171,0,26,6,21,7620,3,306,0,73,18800,26,8400,7,25,0,1,9,2360,0,12,0,10,4440,32600,3460,2,0,20300,39,0,0,3070,0,8,0,0,0,0,0,0,2000,0,140,0,6,49,50,17100,1600,0,0,15500,0,8,43,392,6,0,0,3400,538,0,0,3290,71,8360,5,0,3,163,8530,0,7890,662,0,3020,0,34,0,0,0,7,0,1,0,26,74,0,1,38,398,0,19,0,8350,1,0,0,1,46,0,0,0,8550,114,5
10172,1320,95,6,12,105,12,401,0,23,106000,95,1130,33,58,0,9,128,17400,0,54,0,0,0,397,20,2,0,1150,19,77,0,7640,0,62,12,12,12,0,0,0,14300,0,127,0,32,93,899,1970,14300,0,0,954,1,84,35,632,7,0,0,585,535,1,0,416,97,1020,14,0,9,331,12,0,134,5630,1,531,29,19,0,0,0,11,29,8,0,129,86,0,1,149,241,0,70,14,149,4,3,0,1,21,0,0,0,2720,68,5
10173,0,39,302,61,351,25,252,0,47,4220,39,463,38,19,0,3,15,356,0,18,0,1,117,1120,60,2,0,833,25,0,7,1560,0,76,0,0,0,0,0,0,387,0,154,0,50,178,121,2610,382,0,0,799,0,19,43,336,15,0,0,343,1270,0,0,235,68,372,29,0,9,145,442,0,189,822,0,200,0,31,0,0,0,8,0,1,0,76,82,0,1,57,383,0,56,0,405,4,0,0,1,33,0,0,0,828,471,5
10174,5450,39,54,0,54,1,427,0,2,12700,38,889,4,19,0,8,30,1860,1,3,1,1,0,291,30,4,1,810,1,32,0,2500,0,44,12,12,12,0,0,0,541,0,65,0,2,5,404,567,531,0,0,260,1,216,28,510,7,0,0,454,535,0,1,185,36,929,9,0,2,159,61,0,35,2540,1,66,9,2,0,0,0,1,9,1,1,43,9,0,9,42,163,0,4,12,103,1,3,0,1,8,0,0,1,788,174,5
10175,0,106,326,77,417,50,376,0,111,5830,105,970,88,20,0,12,28,800,1,50,1,4,76,1030,85,4,1,1370,41,0,7,3850,0,172,10,10,10,0,0,0,619,0,185,0,98,298,335,1060,633,0,0,1640,1,158,102,676,31,0,0,654,3240,0,1,342,160,790,39,0,27,234,212,0,215,1510,0,353,3,55,0,0,0,21,3,31,1,132,235,0,9,156,228,0,192,9,387,17,2,0,1,59,0,0,1,2970,655,5
10176,0,81,127,64,543,28,805,0,74,61900,80,1280,44,24,0,10,18,19000,1,43,1,7,188,1860,335,4,1,1980,52,2,0,5000,0,212,0,0,0,0,0,0,6870,0,199,0,56,268,166,1550,6860,0,0,7370,0,131,217,670,66,0,0,811,2820,0,1,547,175,1150,35,0,28,206,606,0,841,7710,0,18600,0,64,10,0,0,15,0,5,1,106,128,0,9,124,451,0,127,0,631,10,1,0,1,58,0,0,1,10000,481,5
10177,0,25,6,123,148,16,439,0,24,3200,25,270,24,22,0,3,11,453,0,14,0,2,57,654,100,2,0,344,17,0,0,1070,0,6,0,0,0,0,0,0,374,0,136,0,32,309,49,485,388,0,0,848,0,8,25,294,6,0,0,378,728,0,0,308,26,178,20,0,6,146,303,0,671,990,0,508,0,11,0,0,0,2,0,1,0,24,104,0,1,39,503,0,35,0,204,1,0,0,1,18,0,0,0,1340,63,5
10178,0,38,6,9,63,4,152,0,9,6900,38,93,7,16,0,7,15,590,0,9,0,0,0,90,5,2,0,94,3,0,0,790,0,12,10,10,10,0,0,0,581,0,89,0,6,28,197,67,588,0,0,1760,1,32,23,196,15,0,0,290,672,0,0,182,10,94,9,0,3,124,140,0,0,574,0,1840,2,1,0,0,0,2,2,3,0,42,36,0,1,47,326,0,18,8,55,2,1,0,1,2,0,0,0,664,85,5
10179,0,67,224,63,273,57,311,0,31,6560,67,534,67,24,0,9,20,856,0,27,0,3,50,1030,80,2,0,579,21,0,6,3230,0,92,10,10,10,0,0,0,784,0,119,0,112,254,257,1130,565,0,0,756,1,42,44,401,17,0,0,434,1420,0,0,289,115,343,64,0,55,169,239,0,182,686,0,156,3,25,0,0,0,5,3,3,0,86,90,0,1,94,378,0,93,9,282,5,1,0,1,30,0,0,0,644,188,5
10180,0,25,6,102,79,1,259,0,11,13900,23,266,3,12,6,3,8,1170,8,4,2,1,13,256,35,2,2,142,2,0,0,617,0,21,0,0,0,0,0,0,1200,0,61,0,2,12,78,238,1180,0,0,3900,0,84,11,223,17,0,0,259,843,0,0,126,38,130,13,0,2,105,115,0,44,1440,0,4320,0,1,0,0,0,3,0,1,0,24,4,0,18,29,235,0,3,0,97,3,2,0,1,6,0,0,5,1360,122,5
10181,0,36,174,3,218,1,127,0,25,1240,33,934,3,6,9,2,5,136,12,9,3,1,15,214,15,2,3,213,18,2,0,534,0,127,0,3,0,0,0,0,104,0,79,1,2,8,68,65100,193,0,0,454,0,78,26,344,16,0,0,415,5520,0,0,232,31,706,24,0,4080,152,107,0,30,867,0,102,0,3,0,0,0,2,0,1,0,26,3,0,26,45,70,0,3,0,538,6,3,0,1,13,0,0,6,2200,51,5
10182,0,41,118,4,1720,13,1150,0,56,14500,40,2140,21,138,0,8,70,4360,1,13,1,2,1080,8480,1550,4,1,4650,16,0,0,1720,0,14,10,10,10,0,0,0,3190,0,344,0,24,35,197,4640,3140,0,0,4030,1,162,50,719,37,0,0,1530,3040,0,1,1250,45,1960,10,0,13,383,2600,0,4640,811,0,1030,3,11,1,0,0,6,3,12,1,65,39,0,9,54,1150,0,26,9,2120,4,2,0,1,17,0,0,1,2170,1010,5
10183,0,36,6,120,104,8,211,0,19,3210,35,279,17,24,3,3,9,307,4,20,0,1,36,391,25,2,1,279,7,0,0,1260,0,12,0,0,0,0,0,0,281,0,115,0,16,38,57,449,253,0,0,473,0,10,10,246,9,0,0,318,10500,0,0,206,38,155,15,0,9,121,206,0,66,574,0,167,0,2,0,0,0,6,0,2,0,37,35,0,9,56,479,0,28,0,162,2,1,0,1,4,0,0,0,404,100,5
10184,0,89,175,35,380,17,297,0,96,2780,87,735,29,21,6,15,28,298,2,41,0,5,93,1020,160,2,2,1020,48,0,6,2680,0,101,10,10,10,0,0,0,302,0,159,0,32,117,297,902,289,0,0,858,1,37,73,491,23,0,0,518,879,0,0,310,204,527,37,0,16,196,282,0,391,760,0,59,3,47,0,0,0,12,3,6,0,108,39,0,17,130,351,0,77,9,445,4,3,0,1,56,0,0,2,725,133,5
10185,5140,37,6,0,42,1,668,0,3,149000,37,887,3,27,0,9,29,26100,0,2,0,0,0,192,20,2,0,850,0,0,0,3950,0,48,12,12,12,0,0,0,21700,0,47,0,1,4,384,1330,21600,0,0,202,1,84,15,227,14,0,0,254,304,0,0,103,7,870,10,0,1,135,15,0,1,4300,1,742,15,1,0,0,0,3,15,361,0,40,5,0,1,39,25,0,4,14,62,0,2,0,1,4,0,0,0,2330,47,5
10186,0,44,42,20,266,6,200,0,40,1720,44,379,12,6,0,3,5,247,0,19,0,2,116,1010,200,2,0,677,36,0,0,1680,0,28,0,1,0,0,0,0,508,0,98,0,12,58,76,1120,288,0,0,913,0,8,36,249,8,0,20,279,653,0,0,172,172,363,9,0,8,135,218,0,456,258,0,130,0,27,0,0,0,8,0,3,0,44,68,0,3,63,93,0,32,0,320,1,0,0,1,38,0,0,0,268,92,5
10187,0,82,551,39,360,11,662,0,71,8030,80,689,23,23,0,7,14,291,2,40,2,6,82,915,150,6,2,890,52,0,6,14300,0,184,0,0,0,0,0,0,336,0,273,0,22,104,254,1610,357,0,0,1280,0,248,122,1130,18,0,0,856,4300,0,2,465,253,694,19,0,9,245,375,0,479,1240,0,184,0,51,0,0,0,32,0,1,2,178,72,0,29,122,431,0,57,0,441,8,2,0,1,62,0,0,2,1300,408,5
10188,1540,41,6,0,54,1,460,0,4,82200,41,434,2,136,0,9,24,12800,0,3,0,0,0,197,20,2,0,299,0,1,0,3150,0,12,12,12,12,0,0,0,10400,0,55,0,0,3,409,1430,10400,0,0,1850,1,84,27,238,23,0,0,426,373,0,0,274,14,251,10,0,1,150,83,0,6,1760,1,1840,65,2,0,0,0,4,65,1,0,44,1,0,1,44,86,0,3,14,70,0,3,0,2,5,0,0,0,1330,117,5
10189,0,15,6,0,46,0,53,0,16,181,15,54,1,3,0,1,1,3,0,3,0,2,16,137,25,2,0,94,8,0,0,338,0,2,0,0,0,0,0,0,17,0,25,0,0,3,36,84,31,0,0,152,0,8,11,62,4,0,0,119,201,0,0,76,3,61,2,0,1,97,90,0,50,18,0,0,0,6,0,0,0,0,0,1,0,13,0,0,1,18,191,0,1,0,58,1,0,0,1,8,0,0,0,41,22,5
10190,4,40,6,0,64,3,190,0,7,3160,40,182,5,54,0,12,32,520,0,6,0,0,0,117,5,2,0,93,2,0,0,875,0,27,12,12,12,0,0,0,337,0,142,0,4,9,235,39,300,0,0,853,1,32,13,202,7,0,0,372,549,0,0,235,19,109,13,0,3,124,164,0,0,316,1,297,4,2,0,0,0,6,4,5,0,45,5,0,1,46,376,0,9,11,97,0,1,0,1,4,0,0,0,492,60,5
10191,0,13,6,0,6,0,26,0,2,103,13,37,1,4,0,1,4,34,0,0,0,0,0,6,0,2,0,8,0,0,0,95,0,2,0,0,0,0,0,0,40,0,36,0,0,3,31,5,52,0,0,135,0,8,3,87,3,0,0,98,2660,0,0,20,2,42,2,0,0,95,7,0,0,34,0,16,0,0,0,0,0,1,0,1,0,10,0,0,1,13,16,0,1,0,19,0,0,0,1,0,0,0,0,74,16,5
10192,0,59,131,35,716,17,946,0,55,17000,59,1020,31,29,0,7,19,3190,0,26,0,4,366,3100,830,2,0,1990,41,4,5,2960,0,92,10,10,10,0,0,0,2910,0,143,0,32,150,310,1610,2910,0,0,2020,1,37,65,855,112,0,0,1160,1360,0,0,614,78,920,15,0,12,631,994,0,2820,1370,0,1560,3,42,0,0,0,8,3,36,0,138,172,0,1,85,1920,0,79,9,737,4,1,0,1,49,0,0,0,1410,601,5
10193,0,14,6,0,9,0,104,0,4,406,14,50,1,11,0,1,6,66,0,3,0,0,0,10,0,2,0,17,1,0,0,351,0,2,0,0,0,0,0,0,74,0,71,0,0,3,34,95,88,0,0,212,0,8,4,119,4,0,0,217,412,0,0,148,5,45,2,0,0,109,116,0,0,35,0,42,0,0,0,0,0,1,0,1,0,15,0,0,1,17,332,0,1,0,33,0,0,0,1,0,0,0,0,145,29,5
10194,0,87,102,40,415,14,341,0,39,3800,87,568,24,14,0,11,19,399,0,41,0,3,145,1280,115,2,0,1010,27,0,5,4090,0,56,10,10,10,0,0,0,434,0,129,0,26,123,271,9280,390,0,0,1250,1,37,56,454,19,0,0,549,1280,0,0,389,158,517,24,0,11,212,364,0,310,626,0,182,3,23,0,0,0,20,3,5,0,126,100,0,1,128,278,0,61,9,441,6,1,0,1,31,0,0,0,648,222,5
10195,9700,45,54,0,58,1,494,0,2,32700,44,1170,3,19,0,8,32,5890,1,5,1,1,0,301,35,4,1,1090,1,27,0,2670,0,52,12,12,12,0,0,0,3120,0,48,0,2,5,428,701,3120,0,0,2190,1,234,28,389,7,0,0,432,515,0,1,157,19,1210,9,0,2,160,27,0,29,3920,1,1640,9,2,0,0,0,3,9,1,1,51,9,0,9,50,89,0,5,12,107,1,3,0,1,8,0,0,1,1940,47,5
10196,863,97,57,9,292,8,616,0,33,10600,96,584,17,21,0,20,45,1660,1,27,1,4,109,1190,195,4,1,808,26,25,0,3870,0,30,12,12,12,0,0,0,793,0,232,0,15,53,551,1140,891,0,0,1330,1,195,58,701,20,0,0,701,1970,0,1,333,188,562,23,0,6,233,296,0,504,2450,1,184,10,23,0,0,0,32,10,9,1,151,61,0,9,124,317,0,41,14,371,2,3,0,1,33,0,0,1,1040,348,5
10197,2110,21,70,4,122,3,126,0,22,1410,21,156,7,19,0,2,8,291,0,8,0,1,46,407,30,2,0,275,10,0,0,902,0,18,0,0,0,0,0,0,241,0,86,0,6,14,42,641,241,0,0,369,0,15,19,330,17,0,0,364,1610,0,0,227,384,134,4,0,2,134,230,0,62,370,0,91,0,9,0,0,0,3,0,3,0,17,9,4,1,29,324,0,7,0,159,2,1,0,1,11,0,0,0,250,129,5
10198,2990,48,6,9,241,4,339,0,25,17100,48,1200,13,29,0,10,64,2930,0,9,0,2,93,992,165,2,0,1390,15,35,0,2510,0,48,12,12,12,0,0,0,1140,0,73,0,10,35,496,1220,1120,0,0,1800,1,84,36,347,11,0,0,416,716,0,0,245,22,1170,13,0,4,154,224,0,396,3070,1,1360,14,15,0,0,0,5,14,8,0,59,61,0,1,57,341,0,22,14,294,3,3,0,1,22,0,0,0,1270,116,5
10199,0,28,45,12,264,5,154,0,39,31400,28,415,10,25,0,1,12,8450,0,13,0,4,138,1150,220,2,0,706,24,0,0,7500,0,12,0,0,0,0,0,0,5830,0,122,0,10,37,62,1060,5730,0,0,3950,0,8,27,197,9,0,0,282,596,0,0,202,259,373,7,0,6,124,275,0,518,3110,0,2640,0,20,0,0,0,4,0,1,0,31,23,0,1,41,188,0,21,0,353,1,0,0,1,24,0,0,0,3200,214,5
10200,0,32,66,7,709,1,253,0,86,4640,32,847,3,25,0,6,13,1070,0,10,0,9,348,2750,425,2,0,1670,49,0,0,2710,0,4,0,0,0,0,0,0,823,0,155,0,2,17,75,3050,824,0,0,2230,0,8,56,285,9,0,0,626,731,0,0,521,35,823,8,0,2,175,828,0,1090,202,0,195,0,46,0,0,0,5,0,1,0,44,18,0,1,42,492,0,7,0,927,1,0,0,1,58,0,0,0,425,176,5
10201,0,21,6,0,8,12,75,0,1,894,21,174,19,16,0,1,6,108,0,1,0,0,0,65,0,2,0,239,0,0,0,521,0,26,0,0,0,0,0,0,121,0,60,0,24,61,35,69,126,0,0,362,0,8,9,155,3,0,0,132,324,0,0,44,15,119,2,0,13,103,28,0,0,180,0,143,0,0,0,0,0,5,0,13,0,18,18,0,1,22,57,0,55,0,27,0,0,0,1,0,0,0,0,123,161,5
10202,0,27,99,20,250,5,171,0,26,3450,27,314,11,10,0,3,8,842,0,9,0,3,69,621,105,2,0,531,16,0,5,1950,0,72,0,0,0,0,0,0,496,0,67,0,10,50,69,506,516,0,0,450,0,13,33,258,12,0,0,280,719,0,0,182,84,294,9,0,6,137,215,0,268,358,0,33,0,24,0,0,0,8,0,1,0,36,38,0,1,36,265,0,29,0,209,4,0,0,1,27,0,0,0,289,143,5
10203,0,8,6,0,5,0,10,0,0,23,8,18,1,0,0,1,1,8,0,0,0,0,0,5,0,2,0,6,0,0,0,38,0,2,0,0,0,0,0,0,13,0,16,0,0,3,21,5,27,0,0,43,0,8,5,29,0,0,0,32,39,0,0,2,0,22,2,0,0,90,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,0,1,0,14,0,0,0,1,0,0,0,0,30,4,5
10204,0,40,364,41,226,6,346,0,20,5800,39,462,13,60,0,1,29,813,1,17,1,3,72,675,90,4,1,530,12,0,6,1760,0,88,0,0,0,0,0,0,753,0,388,0,12,170,114,626,735,0,0,2060,0,115,63,437,25,0,0,642,1260,0,1,430,94,388,8,0,6,161,373,0,223,841,0,767,0,17,0,0,0,6,0,1,1,73,155,0,9,57,414,0,33,0,276,4,1,0,1,14,0,0,1,1400,352,5
10205,0,89,93,66,950,20,296,0,49,9020,89,850,38,4,0,9,11,3370,0,50,0,5,120,1110,75,2,0,1460,29,0,1,4760,0,34,0,0,0,0,0,0,2360,0,136,0,40,140,197,2250,2250,0,0,789,0,8,423,538,17,0,0,483,1090,0,0,337,57,788,30,0,10,255,274,0,196,817,0,12,0,211,0,0,0,13,0,1,0,147,145,0,1,139,96,0,63,0,638,4,0,0,1,226,0,0,0,1540,287,5
10206,34000,71,54,11,114,3,1230,0,12,218000,70,2300,19,57,0,9,107,47200,1,14,1,3,12,929,50,4,1,2220,2,72,1,7960,0,90,12,12,12,0,0,0,41500,0,91,0,13,75,854,3110,41400,0,0,753,1,221,49,732,11,0,0,745,796,0,1,392,28,2300,12,0,4,250,148,0,146,14300,1,435,28,3,0,0,0,4,28,1,1,97,77,0,9,85,228,0,28,12,192,2,3,0,1,10,0,0,1,2910,85,5
10207,0,49,98,6,168,4,331,0,22,6440,49,391,7,85,0,8,39,1130,0,19,0,2,81,762,135,2,0,464,11,0,0,1160,0,10,10,10,10,0,0,0,923,0,263,0,6,24,222,552,887,0,0,2080,1,32,21,314,8,0,0,506,1600,0,0,375,43,244,11,0,3,157,351,0,361,515,0,988,3,7,0,0,0,5,3,3,0,53,15,0,1,68,1100,0,18,9,273,1,1,0,1,11,0,0,0,982,155,5
10208,0,51,213,467,303,7,415,0,47,67700,49,651,16,21,6,9,16,16000,8,22,1,3,117,1040,200,2,2,802,39,0,8,8410,0,96,0,0,0,0,0,0,8480,0,197,0,14,76,141,992,8500,0,0,9280,0,17,62,446,16,0,0,440,1220,0,0,293,258,445,25,0,6,158,337,0,552,9340,0,24100,0,47,0,0,0,21,0,1,0,81,89,0,17,73,417,0,39,0,351,5,2,0,1,50,0,0,1,8810,215,5
10209,0,55,180,69,634,27,257,0,116,3770,55,833,48,31,0,3,12,306,0,24,0,3,219,1950,85,8,0,1710,18,0,5,2820,0,106,0,0,0,0,0,0,360,0,148,0,54,212,126,1760,320,0,0,919,0,33,41,375,13,0,0,464,2230,0,0,340,145,664,31,0,26,154,716,0,205,880,0,187,0,21,0,0,0,13,0,1,0,85,95,0,1,79,498,0,126,0,657,4,0,0,1,23,0,0,0,2600,199,5
10210,54700,62,6,15,289,4,1010,0,21,226000,62,1790,13,83,0,17,85,30700,0,19,0,6,146,1630,260,2,0,1980,4,131,0,5640,0,60,12,12,12,0,0,0,25900,0,183,0,9,34,649,7280,25900,0,0,9350,1,176,20,486,10,0,0,559,573,0,0,361,58,1670,21,0,2,214,293,0,644,5490,1,10300,42,7,0,46,46,13,42,1,0,73,56,0,31,81,364,0,23,14,424,1,3,0,2,18,0,0,0,2640,113,5
10211,0,30,112,17,282,5,242,0,25,4650,30,341,11,16,0,2,6,483,0,12,0,5,82,719,95,2,0,603,13,0,5,1150,0,86,0,0,0,0,0,0,432,0,114,0,10,47,70,630,455,0,0,1530,0,13,30,328,20,0,0,309,720,0,0,223,29,311,8,0,6,132,271,0,238,565,0,1070,0,21,0,0,0,4,0,1,0,39,28,0,1,42,364,0,29,0,251,4,0,0,1,28,0,0,0,710,66,5
10212,0,17,6,4,20,1,53,0,6,148,17,35,3,0,0,1,1,3,0,6,0,0,0,10,0,2,0,36,4,0,0,302,0,4,0,0,0,0,0,0,22,0,30,0,2,10,33,26,30,0,0,86,0,8,7,82,3,0,0,79,274,0,0,40,8,38,3,0,1,102,18,0,0,51,0,0,0,2,0,0,0,0,0,1,0,14,6,0,1,23,38,0,7,0,31,0,0,0,1,2,0,0,0,40,75,5
10213,0,60,309,1300,373,10,551,0,81,41600,57,854,20,69,9,1,26,7800,12,31,1,3,24,332,40,2,3,654,70,0,6,3160,0,137,0,0,0,0,0,0,6760,0,286,0,20,118,123,75200,6520,0,0,5660,0,20,141,752,35,0,0,708,1160,0,0,479,145,479,24,0,9,206,296,0,81,6600,0,6210,0,77,1,0,0,15,0,1,0,78,95,0,39,92,1030,0,54,0,329,9,3,0,1,71,0,0,3,3990,304,5
10214,7600,41,6,0,120,1,1020,0,12,161000,41,469,1,141,0,9,26,26800,0,5,0,0,0,436,56,2,0,424,8,0,0,4210,0,10,12,12,12,0,0,0,23300,0,66,0,0,3,411,661,23300,0,0,496,1,254,20,359,8,0,0,535,377,0,0,381,14,294,10,0,1,229,99,0,0,2200,1,230,70,7,0,0,0,4,70,1,0,44,0,0,1,46,170,0,2,14,160,2,1,0,2,21,0,0,0,1800,78,5
10215,76,141,228,514,2130,25,774,0,132,6990,135,1710,45,12,15,9,13,490,18,94,5,17,236,2310,404,4,6,2210,104,7,0,5880,0,179,0,0,0,0,0,0,459,0,242,0,50,74,306,2890,488,0,0,2740,0,137,181,1100,70,0,0,1110,3070,0,1,703,426,1210,36,0,26,320,622,0,1140,3970,0,131,0,94,0,0,0,22,0,20,1,211,77,14,49,235,702,0,54,0,861,12,7,0,1,112,0,0,9,983,285,5
10216,0,14,6,0,31,0,109,0,9,3300,14,112,1,42,0,1,22,564,0,3,0,0,0,23,0,2,0,19,6,0,0,699,0,14,0,0,0,0,0,0,419,0,155,0,0,3,39,16,421,0,0,1010,0,8,9,116,11,0,0,230,265,0,0,168,18,49,2,0,0,96,132,0,0,167,0,526,0,4,0,0,0,3,0,1,0,17,0,0,1,17,267,0,1,0,61,0,0,0,1,4,0,0,0,560,59,5
10217,0,29,6,12,208,5,154,0,40,1130,29,258,11,10,0,1,6,140,0,14,0,4,80,676,120,2,0,500,22,0,0,850,0,12,0,0,0,0,0,0,117,0,84,0,10,41,54,470,138,0,0,594,0,8,31,211,5,0,0,256,647,0,0,181,60,251,5,0,5,135,213,0,269,172,0,156,0,19,0,0,0,6,0,4,0,29,35,0,1,43,168,0,28,0,239,1,0,0,1,21,0,0,0,216,146,5
10218,6890,37,6,0,22,1,311,0,3,145000,37,987,1,98,0,9,24,24200,0,2,0,0,0,98,5,2,0,850,0,0,0,2740,0,46,12,12,12,0,0,0,22300,0,75,0,0,3,334,636,22200,0,0,452,1,32,10,255,4,0,0,407,290,0,0,253,11,857,10,0,0,148,83,0,0,2780,1,133,45,0,0,0,0,3,45,1,0,40,0,0,1,39,169,0,2,14,28,0,1,0,2,2,0,0,0,1150,81,5
10219,337,23,244,4,26,0,809,9,4,42200,20,454,5,11,9,1,7,4820,3,7,3,0,0,23,0,2,3,427,3,0,1,19700,3,23,0,0,0,0,2,0,2180,0,41,0,2,5,48,9900,2200,0,0,322,0,63,20,1030,50,0,0,907,1480,0,0,89,477,296,14,0,8,807,3,0,0,245000,0,1210,0,3,0,0,0,2,0,363,0,11,2,0,25,30,7,0,6,0,546,3,3,2,5,13,2,0,6,3240,40,5
10220,17000,73,54,15,201,6,726,0,25,135000,72,1140,23,79,0,10,117,24500,1,15,1,3,64,990,125,4,1,1190,15,96,0,7870,0,36,12,12,12,0,0,0,19200,0,178,0,18,97,887,2590,19400,0,0,1690,1,224,45,618,10,0,0,832,995,0,1,499,81,1070,15,0,7,227,371,0,380,5410,1,522,36,12,0,0,0,15,36,3,1,106,91,0,9,88,665,0,42,14,306,2,3,0,1,21,0,0,1,3040,127,5
10221,0,112,288,73,454,57,790,0,68,15400,110,740,77,13,3,14,23,2970,5,58,2,3,102,1270,75,4,2,1070,46,0,5,3880,0,62,10,10,10,0,0,0,2240,0,142,0,42,223,291,2380,2140,0,0,905,1,155,94,864,33,0,0,735,2680,0,1,396,168,537,74,0,57,261,347,0,201,1270,0,181,3,36,0,0,0,24,3,39,1,127,189,0,17,170,340,0,120,9,442,9,3,0,1,43,0,0,3,967,223,5
10222,0,16,6,6,31,1,222,0,6,2190,16,121,3,36,0,1,17,261,0,6,0,0,0,28,0,2,0,61,3,0,0,912,0,8,0,0,0,0,0,0,272,0,100,0,2,18,37,61,285,0,0,557,0,10,10,170,4,0,0,356,697,0,0,289,36,69,3,0,1,119,229,0,0,299,0,169,0,3,0,0,0,4,0,1,0,13,16,0,1,22,469,0,7,0,73,0,0,0,1,5,0,0,0,253,169,5
10223,898,44,19,0,69,1,300,0,14,9780,44,862,3,40,0,11,32,1950,0,4,0,0,0,212,25,2,0,820,9,1,0,1770,0,55,12,12,12,0,0,0,579,0,64,0,1,4,410,527,551,0,0,831,1,106,30,249,16,0,0,353,515,0,0,178,14,826,12,0,2,126,105,0,6,2340,1,1410,16,10,0,0,0,0,16,361,0,50,5,0,1,48,556,0,4,12,215,0,2,0,1,13,0,0,0,1080,64,5
10224,3910,65,54,10,184,4,537,0,21,13100,64,362,8,26,0,10,39,2050,1,17,1,3,51,716,110,4,1,454,11,28,0,2390,0,12,12,12,12,0,0,0,975,0,99,0,7,29,468,1050,817,0,0,651,1,216,39,524,11,0,0,566,811,0,1,252,42,396,14,0,3,188,144,0,211,1690,1,96,11,6,0,0,0,14,11,1,1,78,28,0,9,82,295,0,20,14,247,2,3,0,1,14,0,0,1,905,86,5
10225,5460,44,54,0,95,3,516,0,8,21300,43,909,8,24,0,8,35,2630,1,7,1,2,16,440,45,4,1,885,4,29,0,1800,0,42,12,12,12,0,0,0,1360,0,53,0,6,7,411,687,1340,0,0,2380,1,218,31,408,9,0,0,459,618,0,1,188,33,942,9,0,2,160,91,0,53,3090,1,2710,8,2,0,0,0,1,8,3,1,48,15,0,9,51,252,0,9,12,155,2,3,0,1,10,0,0,1,5070,67,5
